104company - 104company
area,Company,Industry,Capital,Employee_Count
台北市內湖區,財團法人公共電視文化事業基金會,電視業,1998740000,850
台北市中山區,錠嵂保險經紀人股份有限公司_北三營業處(徐培馨),人身保險業,580250000,2200
台北市中正區,金車股份有限公司,飲料製造業,4000000000,2100
台北市內湖區,亞東工業氣體股份有限公司,化學原料製造業,2100000000,580
台北市松山區,華信航空股份有限公司,民航,2000000000,910
台北市松山區,李長榮化學工業股份有限公司,化學原料製造業,10000000000,1000
新北市樹林區,英屬開曼群島商聯德投資控股股份有限公司,精密儀器相關製造業,395410000,900
新北市新莊區,富世達股份有限公司,其他金屬相關製造業,380000000,1000
台北市松山區,VF BRANDS TAIWAN LIMITED_台灣威富品牌有限公司,鞋類／布類／服飾品零售業,0,500
台北市中山區,和運租車股份有限公司,運輸工具設備租賃業,1266300000,652
台北市松山區,玉山銀行_玉山商業銀行股份有限公司,銀行業,8001000000,8000
台北市中山區,萬達國際物流股份有限公司,儲配／運輸物流業,15000000,3800
台北市信義區,滙豐(台灣)商業銀行股份有限公司_HSBC香港上海匯豐,銀行業,0,2500
台北市內湖區,三立電視台_三立電視股份有限公司,電視業,575200000,1500
新北市五股區,SGS _ 台灣檢驗科技股份有限公司,檢測技術服務,0,3200
台北市松山區,富邦人壽保險股份有限公司_富則二分處(核准文號109A01號),人身保險業,110831140000,27825
台北市內湖區,統一生活事業股份有限公司_康是美藥妝店,百貨相關業,785200000,3400
新北市汐止區,國泰人壽保險股份有限公司_展業汐科通訊處(劉相慶 區總監),人身保險業,100000000000,30000
台北市文山區,國泰人壽保險股份有限公司_展業景美通訊處(高秀葉),人身保險業,100000000000,30000
台北市中山區,潤弘精密工程事業股份有限公司,建築工程業,1350000000,750
台北市松山區,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),金融控股業,11686230000,14000
台北市中正區,東京都物業管理機構_東京都保全股份有限公司,保全樓管相關業,120000000,4900
台北市中山區,國泰世華商業銀行股份有限公司_直效行銷部,銀行業,69500000000,9000
台北市中正區,菁英國際文教事業股份有限公司,補習班,0,500
新北市泰山區,新光人壽保險股份有限公司_泰山通訊處(戴煒峰),人身保險業,0,11855
台北市南港區,遠雄人壽保險事業股份有限公司_太源營業處(尤齊龠),人身保險業,12500000000,7500
台北市南港區,小林鐘錶眼鏡股份有限公司,百貨相關業,0,1000
台北市信義區,華南商業銀行股份有限公司,銀行業,0,7100
新北市三重區,世慶實業股份有限公司,綜合商品批發代理業,0,550
台北市中正區,聯邦保全股份有限公司,保全樓管相關業,40000000,500
台北市松山區,富邦人壽保險股份有限公司_桃勝通訊處(王美玲)(核准文號110A01號),人身保險業,110831140000,27653
台北市中山區,欣臨企業股份有限公司,綜合商品批發代理業,123000000,500
台北市內湖區,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,40000000000,83000
台北市中正區,兆豐產物保險股份有限公司,產物保險業,3000000000,700
新北市五股區,全國電子股份有限公司,電子通訊／電腦週邊零售業,990000000,1600
台北市信義區,安杰國際物業_安杰國際保全股份有限公司,保全樓管相關業,40000000,500
台北市中山區,三千集團_三千貿易股份有限公司,綜合商品批發代理業,36000000,1000
台北市內湖區,致伸科技股份有限公司,電腦及其週邊設備製造業,4400000000,9300
台北市松山區,富邦人壽保險股份有限公司_富家通訊處(簡宏鈞)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富琦一通訊處(核准文號：110A01號),人身保險業,110831140000,27653
台北市內湖區,華美航運股份有限公司,儲配／運輸物流業,0,500
新北市中和區,輝創電子股份有限公司,其他電子零組件相關業,1000000000,1300
台北市信義區,傳奇網路遊戲股份有限公司,網際網路相關業,11930000,550
新北市中和區,新光人壽保險股份有限公司_和興收費處(賴家正),人身保險業,60537000000,10794
台北市大安區,阿波羅電業科技股份有限公司,消費性電子產品製造業,750000000,4500
台北市松山區,富邦人壽保險股份有限公司_高慶通訊處(林書右)(核准文號110A01號),人身保險業,110831140000,27653
新北市深坑區,誠毅股份有限公司,綜合商品批發代理業,115500000,600
台北市中山區,財團法人台灣敦睦聯誼會所屬作業組織圓山大飯店,餐館業,200000000,850
新北市新店區,裕隆集團_行遍天下_行冠企業股份有限公司,其他汽機車相關業,286700000,500
新北市板橋區,正隆股份有限公司,紙相關製造業,11000000000,3000
台北市中正區,恆耀實業有限公司,紡織成衣業,25000000,3000
台北市中山區,新光產物保險股份有限公司,產物保險業,3160000000,1700
台北市南港區,安普新股份有限公司,其他電子零組件相關業,1000000000,3000
新北市新店區,天主教耕莘醫療財團法人耕莘醫院,醫院,0,1100
台北市內湖區,喬信公寓大廈管理維護有限公司,保全樓管相關業,80000000,1000
新北市新莊區,台翰精密科技股份有限公司,塑膠製品製造業,1000000000,2000
台北市南港區,正美企業股份有限公司,電腦及其週邊設備製造業,490000000,5000
台北市內湖區,品安科技股份有限公司,半導體製造業,69210000,580
台北市中山區,DHL_洋基通運股份有限公司,快遞服務業,0,1000
台北市中山區,DHL_洋基通運股份有限公司,快遞服務業,0,1000
新北市土城區,正崴精密工業股份有限公司,其他電子零組件相關業,5500000000,49000
台北市南港區,偉旭有限公司,紡織帽製造業,12000000,6000
台北市南港區,泰宣企業股份有限公司,其他半導體相關業,75230000,800
台北市大安區,媚登峰健康事業股份有限公司,美容／美體業,25000000,600
新北市新莊區,雲朗觀光股份有限公司_君品酒店_雲品酒店_翰品酒店_兆品酒店_品文旅,旅館業,1000000000,1500
台北市信義區,坤慶國際開發股份有限公司,紡織成衣業,0,700
台北市大安區,薩摩亞商宸展科技有限公司台灣分公司,其他電子零組件相關業,200000000,800
台北市大安區,百慕達商亞太電線電纜股份有限公司,電力機械器材製造修配業,0,1400
台北市松山區,錠嵂保險經紀人股份有限公司_台北營業處(胡長青),人身保險業,12050000,2200
新北市新店區,財團法人勵馨社會福利事業基金會,社會福利服務業,130000000,550
台北市信義區,華南產物保險股份有限公司,產物保險業,2000000000,1005
新北市新莊區,福容大飯店股份有限公司,旅館業,0,1700
新北市新莊區,兆利科技工業股份有限公司,電腦及其週邊設備製造業,6550000,2000
台北市中山區,萬海航運股份有限公司,海運,22000000000,900
台北市中山區,萬泰國際物流股份有限公司,航空運輸輔助業,30000000,1000
台北市松山區,富邦人壽保險股份有限公司-中辰通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市中山區,叡揚資訊股份有限公司,電腦軟體服務業,242000000,510
台北市內湖區,光泉牧場股份有限公司,乳品製造業,1000000000,1670
新北市三重區,國泰人壽保險股份有限公司_新北分公司(王聖尊)(認證編號20200519F11003),人身保險業,100000000000,30000
新北市板橋區,錠嵂保險經紀人股份有限公司_新北營業處(徐旻揚)109嵂法商(職)字0406015號,人身保險業,12050000,2200
台北市內湖區,遊戲橘子數位科技股份有限公司,其它軟體及網路相關業,1754270000,1000
新北市中和區,金石工坊_呂易實業有限公司,文具禮品相關業,5000000,500
台北市北投區,振興醫療財團法人振興醫院,醫院,0,2600
台北市松山區,富邦人壽保險股份有限公司_高亨通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富悅通訊處(洪薇茜)(核准文號109A01號),人身保險業,110831140000,27653
新北市中和區,新漢股份有限公司,電腦及其週邊設備製造業,1300000000,1000
台北市松山區,富邦人壽保險股份有限公司_竹御通訊處(謝志遠)(核准文號110A01號),人身保險業,110831140000,27653
新北市新莊區,佳能企業股份有限公司,消費性電子產品製造業,2828000000,534
新北市五股區,德淵企業股份有限公司,化學原料製造業,891760000,600
新北市汐止區,伊頓飛瑞慕品股份有限公司,電力機械器材製造修配業,64960000,600
台北市內湖區,CommScope ARRIS Ruckus_台灣康普通信系統有限公司,其他電信及通訊相關業,0,500
台北市松山區,富邦人壽保險股份有限公司_桃晶通訊處(徐雪華)(核准文號110A03號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_中愛通訊處(彭修蓮)(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,惠民實業股份有限公司,環境衛生及污染防治服務業,31880000,931
台北市大安區,建國工程股份有限公司,建築工程業,2674000000,500
新北市三重區,新光人壽保險股份有限公司_三和通訊處(趙尹熙),人身保險業,579790000,10861
台北市大同區,國雲公寓大廈管理維護股份有限公司,保全樓管相關業,350000000,1200
台北市信義區,資誠聯合會計師事務所,會計服務業,0,3000
台北市中正區,台灣吉野家股份有限公司,餐館業,27000000,800
台北市中山區,和泰產物保險股份有限公司,產物保險業,2000000000,900
台北市松山區,富邦人壽保險股份有限公司_富信通訊處(賴銀珠)(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_中聖通訊處(王永成先生)(核准文號110A01號),人身保險業,110831140000,27653
新北市新莊區,Q Burger_饗樂餐飲實業股份有限公司,餐館業,20000000,500
台北市中山區,城邦文化事業股份有限公司,雜誌／期刊出版業,680000000,1400
台北市松山區,中華工程股份有限公司,建築工程業,15200000000,800
台北市中山區,大同股份有限公司,消費性電子產品製造業,23390000000,3300
台北市松山區,富邦人壽保險股份有限公司_南才通訊處(核准文號110A01)(劉懿萱),人身保險業,110831140000,27653
台北市南港區,源協企業有限公司,其他電子零組件相關業,28000000,500
台北市北投區,福禧國際有限公司,其他相關製造業,79790000,500
新北市三重區,三迪光電股份有限公司,光電產業,150000000,1000
台北市中山區,國泰人壽保險股份有限公司_專招萬和通訊處(李麗華)(認證編號20191003Y41005),人身保險業,100000000000,30000
